Nanoparticle,Type: Organic (O)/inorganic (I),coat,Diameter (nm),Concentration μM,Zeta potential (mV),Cells,Cell line (L)/primary cells (P),Animal/ Human,Cell morphology,"Cell age: embryonic (E), Adult (A)",Cell-organ/tissue source,Exposure time (h),Test,Test indicator,Biochemical metric,% Cell viability,Interference checked (Y/N),Colloidal stability checked (Y/N),Positive control (Y/N),toxicity class,toxicity class encoded
0.71875,1,0.108695652,0.212343096,5.80E-09,0.42962963,0.5625,0,0.142857143,0.142857143,0,0.448275862,0.068656716,0.545454545,0.875,0.6,0.337177129,0,0,0,non toxic,0
0.71875,1,0.108695652,0.212343096,1.16E-08,0.42962963,0.5625,0,0.142857143,0.142857143,0,0.448275862,0.068656716,0.545454545,0.875,0.6,0.333256173,0,0,0,non toxic,0
0.71875,1,0.108695652,0.212343096,2.32E-08,0.42962963,0.5625,0,0.142857143,0.142857143,0,0.448275862,0.068656716,0.545454545,0.875,0.6,0.332471996,0,0,0,non toxic,0
0.71875,1,0.108695652,0.212343096,4.65E-08,0.42962963,0.5625,0,0.142857143,0.142857143,0,0.448275862,0.068656716,0.545454545,0.875,0.6,0.316003986,0,0,0,non toxic,0
0.71875,1,0.108695652,0.212343096,9.29E-08,0.42962963,0.5625,0,0.142857143,0.142857143,0,0.448275862,0.068656716,0.545454545,0.875,0.6,0.284636385,0,0,0,non toxic,0
0.71875,1,0.108695652,0.212343096,5.80E-09,0.42962963,0.2,0,0.285714286,0.142857143,0,0.344827586,0.068656716,0.545454545,0.875,0.6,0.339249087,0,0,0,non toxic,0
0.71875,1,0.108695652,0.212343096,1.16E-08,0.42962963,0.2,0,0.285714286,0.142857143,0,0.344827586,0.068656716,0.545454545,0.875,0.6,0.335923124,0,0,0,non toxic,0
0.71875,1,0.108695652,0.212343096,2.32E-08,0.42962963,0.2,0,0.285714286,0.142857143,0,0.344827586,0.068656716,0.545454545,0.875,0.6,0.32700618,0,0,0,non toxic,0
0.71875,1,0.108695652,0.212343096,4.65E-08,0.42962963,0.2,0,0.285714286,0.142857143,0,0.344827586,0.068656716,0.545454545,0.875,0.6,0.322081069,0,0,0,non toxic,0
0.71875,1,0.108695652,0.212343096,9.29E-08,0.42962963,0.2,0,0.285714286,0.142857143,0,0.344827586,0.068656716,0.545454545,0.875,0.6,0.314756395,0,0,0,non toxic,0
0.71875,1,0.108695652,0.239539749,4.01E-10,0.592592593,0.175,0,0.285714286,0.142857143,0,0.517241379,0.008955224,0.590909091,0.875,0.6,0.348314809,0,0,0,non toxic,0
0.71875,1,0.108695652,0.239539749,6.68E-09,0.592592593,0.175,0,0.285714286,0.142857143,0,0.517241379,0.008955224,0.590909091,0.875,0.6,0.345980027,0,0,0,non toxic,0
0.71875,1,0.108695652,0.239539749,1.34E-08,0.592592593,0.175,0,0.285714286,0.142857143,0,0.517241379,0.008955224,0.590909091,0.875,0.6,0.345932303,0,0,0,non toxic,0
0.71875,1,0.108695652,0.239539749,4.01E-08,0.592592593,0.175,0,0.285714286,0.142857143,0,0.517241379,0.008955224,0.590909091,0.875,0.6,0.340552403,0,0,0,non toxic,0
0.71875,1,0.108695652,0.239539749,6.68E-08,0.592592593,0.175,0,0.285714286,0.142857143,0,0.517241379,0.008955224,0.590909091,0.875,0.6,0.332868031,0,0,0,non toxic,0
0.71875,1,0.108695652,0.239539749,4.01E-10,0.592592593,0.175,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.343127637,0,0,0,non toxic,0
0.71875,1,0.108695652,0.239539749,6.68E-09,0.592592593,0.175,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.339063807,0,0,0,non toxic,0
0.71875,1,0.108695652,0.239539749,1.34E-08,0.592592593,0.175,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.337863382,0,0,0,non toxic,0
0.71875,1,0.108695652,0.239539749,4.01E-08,0.592592593,0.175,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.323260946,0,0,0,non toxic,0
0.71875,1,0.108695652,0.239539749,6.68E-08,0.592592593,0.175,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.316153822,0,0,0,non toxic,0
0.71875,1,0.108695652,0.239539749,4.01E-10,0.592592593,0.175,0,0.285714286,0.142857143,0,0.517241379,0.211940299,0.590909091,0.875,0.6,0.303935715,0,0,0,non toxic,0
0.71875,1,0.108695652,0.239539749,6.68E-09,0.592592593,0.175,0,0.285714286,0.142857143,0,0.517241379,0.211940299,0.590909091,0.875,0.6,0.298719193,0,0,0,non toxic,0
0.71875,1,0.108695652,0.239539749,1.34E-08,0.592592593,0.175,0,0.285714286,0.142857143,0,0.517241379,0.211940299,0.590909091,0.875,0.6,0.304434985,0,0,0,non toxic,0
0.71875,1,0.108695652,0.239539749,4.01E-08,0.592592593,0.175,0,0.285714286,0.142857143,0,0.517241379,0.211940299,0.590909091,0.875,0.6,0.286376268,0,0,0,non toxic,0
0.71875,1,0.108695652,0.239539749,6.68E-08,0.592592593,0.175,0,0.285714286,0.142857143,0,0.517241379,0.211940299,0.590909091,0.875,0.6,0.287336255,0,0,0,non toxic,0
0.71875,1,0.47826087,0.239539749,4.01E-10,0.318518519,0.175,0,0.285714286,0.142857143,0,0.517241379,0.008955224,0.590909091,0.875,0.6,0.338065888,0,0,0,non toxic,0
0.71875,1,0.47826087,0.239539749,6.68E-09,0.318518519,0.175,0,0.285714286,0.142857143,0,0.517241379,0.008955224,0.590909091,0.875,0.6,0.330014854,0,0,0,non toxic,0
0.71875,1,0.47826087,0.239539749,1.34E-08,0.318518519,0.175,0,0.285714286,0.142857143,0,0.517241379,0.008955224,0.590909091,0.875,0.6,0.340366174,0,0,0,non toxic,0
0.71875,1,0.47826087,0.239539749,4.01E-08,0.318518519,0.175,0,0.285714286,0.142857143,0,0.517241379,0.008955224,0.590909091,0.875,0.6,0.332315152,0,0,0,non toxic,0
0.71875,1,0.47826087,0.239539749,6.68E-08,0.318518519,0.175,0,0.285714286,0.142857143,0,0.517241379,0.008955224,0.590909091,0.875,0.6,0.325414278,0,0,0,non toxic,0
0.71875,1,0.47826087,0.239539749,4.01E-10,0.318518519,0.175,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.331740081,0,0,0,non toxic,0
0.71875,1,0.47826087,0.239539749,6.68E-09,0.318518519,0.175,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.32138876,0,0,0,non toxic,0
0.71875,1,0.47826087,0.239539749,1.34E-08,0.318518519,0.175,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.315062966,0,0,0,non toxic,0
0.71875,1,0.47826087,0.239539749,4.01E-08,0.318518519,0.175,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.305861801,0,0,0,non toxic,0
0.71875,1,0.47826087,0.239539749,6.68E-08,0.318518519,0.175,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.300111078,0,0,0,non toxic,0
0.71875,1,0.47826087,0.239539749,4.01E-10,0.318518519,0.175,0,0.285714286,0.142857143,0,0.517241379,0.211940299,0.590909091,0.875,0.6,0.2719325,0,0,0,non toxic,0
0.71875,1,0.47826087,0.239539749,6.68E-09,0.318518519,0.175,0,0.285714286,0.142857143,0,0.517241379,0.211940299,0.590909091,0.875,0.6,0.261006119,0,0,0,non toxic,0
0.71875,1,0.47826087,0.239539749,1.34E-08,0.318518519,0.175,0,0.285714286,0.142857143,0,0.517241379,0.211940299,0.590909091,0.875,0.6,0.266756844,0,0,0,non toxic,0
0.71875,1,0.47826087,0.239539749,4.01E-08,0.318518519,0.175,0,0.285714286,0.142857143,0,0.517241379,0.211940299,0.590909091,0.875,0.6,0.262731335,0,0,0,non toxic,0
0.71875,1,0.47826087,0.239539749,6.68E-08,0.318518519,0.175,0,0.285714286,0.142857143,0,0.517241379,0.211940299,0.590909091,0.875,0.6,0.267331915,0,0,0,non toxic,0
0.71875,1,0.543478261,0.108786611,4.21E-09,0.177777778,0.175,0,0.285714286,0.142857143,0,0.517241379,0.008955224,0.590909091,0.875,0.6,0.371644746,0,0,0,non toxic,0
0.71875,1,0.543478261,0.108786611,7.02E-08,0.177777778,0.175,0,0.285714286,0.142857143,0,0.517241379,0.008955224,0.590909091,0.875,0.6,0.387144758,0,0,0,non toxic,0
0.71875,1,0.543478261,0.108786611,1.40E-07,0.177777778,0.175,0,0.285714286,0.142857143,0,0.517241379,0.008955224,0.590909091,0.875,0.6,0.400623028,0,0,0,non toxic,0
0.71875,1,0.543478261,0.108786611,4.21E-07,0.177777778,0.175,0,0.285714286,0.142857143,0,0.517241379,0.008955224,0.590909091,0.875,0.6,0.37231866,0,0,0,non toxic,0
0.71875,1,0.543478261,0.108786611,7.02E-07,0.177777778,0.175,0,0.285714286,0.142857143,0,0.517241379,0.008955224,0.590909091,0.875,0.6,0.350079513,0,0,0,non toxic,0
0.71875,1,0.543478261,0.108786611,4.21E-09,0.177777778,0.175,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.3494056,0,0,0,non toxic,0
0.71875,1,0.543478261,0.108786611,7.02E-08,0.177777778,0.175,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.344014291,0,0,0,non toxic,0
0.71875,1,0.543478261,0.108786611,1.40E-07,0.177777778,0.175,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.335927329,0,0,0,non toxic,0
0.71875,1,0.543478261,0.108786611,4.21E-07,0.177777778,0.175,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.316383836,0,0,0,non toxic,0
0.71875,1,0.543478261,0.108786611,7.02E-07,0.177777778,0.175,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.320427318,0,0,0,non toxic,0
0.71875,1,0.543478261,0.108786611,4.21E-09,0.177777778,0.175,0,0.285714286,0.142857143,0,0.517241379,0.211940299,0.590909091,0.875,0.6,0.289427295,0,0,0,non toxic,0
0.71875,1,0.543478261,0.108786611,7.02E-08,0.177777778,0.175,0,0.285714286,0.142857143,0,0.517241379,0.211940299,0.590909091,0.875,0.6,0.286731641,0,0,0,non toxic,0
0.71875,1,0.543478261,0.108786611,1.40E-07,0.177777778,0.175,0,0.285714286,0.142857143,0,0.517241379,0.211940299,0.590909091,0.875,0.6,0.285383814,0,0,0,non toxic,0
0.71875,1,0.543478261,0.108786611,4.21E-07,0.177777778,0.175,0,0.285714286,0.142857143,0,0.517241379,0.211940299,0.590909091,0.875,0.6,0.262470754,0,0,0,non toxic,0
0.71875,1,0.543478261,0.108786611,7.02E-07,0.177777778,0.175,0,0.285714286,0.142857143,0,0.517241379,0.211940299,0.590909091,0.875,0.6,0.25034031,0,0,0,non toxic,0
0.75,1,0.739130435,0.014644351,5.97E-09,,0.4125,0,0.285714286,0.142857143,0,0.896551724,0.068656716,0.727272727,0.9375,0.8,0.38859075,0,0,0,non toxic,0
0.75,1,0.739130435,0.014644351,1.19E-08,,0.4125,0,0.285714286,0.142857143,0,0.896551724,0.068656716,0.727272727,0.9375,0.8,0.395585347,0,0,0,non toxic,0
0.75,1,0.739130435,0.014644351,2.98E-08,,0.4125,0,0.285714286,0.142857143,0,0.896551724,0.068656716,0.727272727,0.9375,0.8,0.367290273,0,0,0,non toxic,0
0.75,1,0.739130435,0.014644351,5.97E-08,,0.4125,0,0.285714286,0.142857143,0,0.896551724,0.068656716,0.727272727,0.9375,0.8,0.387313367,0,0,0,non toxic,0
0.75,1,0.739130435,0.014644351,8.95E-08,,0.4125,0,0.285714286,0.142857143,0,0.896551724,0.068656716,0.727272727,0.9375,0.8,0.399193512,0,0,0,non toxic,0
0.75,1,0.739130435,0.014644351,1.19E-07,,0.4125,0,0.285714286,0.142857143,0,0.896551724,0.068656716,0.727272727,0.9375,0.8,0.373613492,0,0,0,non toxic,0
0.75,1,0.739130435,0.014644351,1.49E-07,,0.4125,0,0.285714286,0.142857143,0,0.896551724,0.068656716,0.727272727,0.9375,0.8,0.386036553,0,0,0,non toxic,0
0.75,1,0.739130435,0.014644351,1.79E-07,,0.4125,0,0.285714286,0.142857143,0,0.896551724,0.068656716,0.727272727,0.9375,0.8,0.387058669,0,0,0,non toxic,0
0.59375,1,0.043478261,0.150209205,8.00E-06,0.208148148,0.3375,0,0.285714286,0.142857143,0,0.310344828,0.068656716,0.863636364,0.6875,0,0.330147775,1,1,1,non toxic,0
0.59375,1,0.043478261,0.150209205,1.60E-05,0.208148148,0.3375,0,0.285714286,0.142857143,0,0.310344828,0.068656716,0.863636364,0.6875,0,0.3386209,1,1,1,non toxic,0
0.59375,1,0.043478261,0.150209205,3.20E-05,0.208148148,0.3375,0,0.285714286,0.142857143,0,0.310344828,0.068656716,0.863636364,0.6875,0,0.335112597,1,1,1,non toxic,0
0.59375,1,0.043478261,0.150209205,6.40E-05,0.208148148,0.3375,0,0.285714286,0.142857143,0,0.310344828,0.068656716,0.863636364,0.6875,0,0.334438073,1,1,1,non toxic,0
0.59375,1,0.043478261,0.150209205,0.000128,0.208148148,0.3375,0,0.285714286,0.142857143,0,0.310344828,0.068656716,0.863636364,0.6875,0,0.343234352,1,1,1,non toxic,0
0.59375,1,0.043478261,0.150209205,8.00E-06,0.208148148,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.068656716,0.863636364,0.6875,0,0.304689904,1,1,1,non toxic,0
0.59375,1,0.043478261,0.150209205,1.60E-05,0.208148148,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.068656716,0.863636364,0.6875,0,0.314577377,1,1,1,non toxic,0
0.59375,1,0.043478261,0.150209205,3.20E-05,0.208148148,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.068656716,0.863636364,0.6875,0,0.326425125,1,1,1,non toxic,0
0.59375,1,0.043478261,0.150209205,6.40E-05,0.208148148,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.068656716,0.863636364,0.6875,0,0.402761581,1,1,1,non toxic,0
0.59375,1,0.043478261,0.150209205,0.000128,0.208148148,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.068656716,0.863636364,0.6875,0,0.400927283,1,1,1,non toxic,0
0.84375,1,0.739130435,0.098849372,2.56E-07,0.282962963,0.3,0,0.285714286,0.285714286,0,0.620689655,0.068656716,0.727272727,0.9375,0.8,0.325414278,0,0,0,non toxic,0
0.84375,1,0.739130435,0.098849372,5.11E-07,0.282962963,0.3,0,0.285714286,0.285714286,0,0.620689655,0.068656716,0.727272727,0.9375,0.8,0.275814242,0,0,0,non toxic,0
0.84375,1,0.739130435,0.098849372,5.75E-07,0.282962963,0.3,0,0.285714286,0.285714286,0,0.620689655,0.068656716,0.727272727,0.9375,0.8,0.262875102,0,0,0,non toxic,0
0.84375,1,0.739130435,0.098849372,6.39E-07,0.282962963,0.3,0,0.285714286,0.285714286,0,0.620689655,0.068656716,0.727272727,0.9375,0.8,0.232683776,0,0,0,toxic,1
0.84375,1,0.739130435,0.098849372,7.03E-07,0.282962963,0.3,0,0.285714286,0.285714286,0,0.620689655,0.068656716,0.727272727,0.9375,0.8,0.219744636,0,0,0,toxic,1
0.84375,1,0.739130435,0.098849372,7.67E-07,0.282962963,0.3,0,0.285714286,0.285714286,0,0.620689655,0.068656716,0.727272727,0.9375,0.8,0.204648973,0,0,0,toxic,1
0.84375,1,0.739130435,0.098849372,8.30E-07,0.282962963,0.3,0,0.285714286,0.285714286,0,0.620689655,0.068656716,0.727272727,0.9375,0.8,0.180927216,0,0,0,toxic,1
0.84375,1,0.739130435,0.098849372,8.94E-07,0.282962963,0.3,0,0.285714286,0.285714286,0,0.620689655,0.068656716,0.727272727,0.9375,0.8,0.165831553,0,0,0,toxic,1
0.84375,1,0.739130435,0.098849372,9.58E-07,0.282962963,0.3,0,0.285714286,0.285714286,0,0.620689655,0.068656716,0.727272727,0.9375,0.8,0.146422843,0,0,0,toxic,1
0.84375,1,0.739130435,0.098849372,1.02E-06,0.282962963,0.3,0,0.285714286,0.285714286,0,0.620689655,0.068656716,0.727272727,0.9375,0.8,0.127014133,0,0,0,toxic,1
0.84375,1,0.739130435,0.098849372,1.28E-06,0.282962963,0.3,0,0.285714286,0.285714286,0,0.620689655,0.068656716,0.727272727,0.9375,0.8,0.127014133,0,0,0,toxic,1
0.84375,1,0.739130435,0.098849372,1.53E-06,0.282962963,0.3,0,0.285714286,0.285714286,0,0.620689655,0.068656716,0.727272727,0.9375,0.8,0.127014133,0,0,0,toxic,1
0.84375,1,0.739130435,0.096370293,2.76E-07,0.188148148,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.247868154,0,0,0,non toxic,0
0.84375,1,0.739130435,0.096370293,5.51E-07,0.188148148,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.208210982,0,0,0,toxic,1
0.84375,1,0.739130435,0.096370293,8.27E-07,0.188148148,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.152717998,0,0,0,toxic,1
0.84375,1,0.739130435,0.096370293,1.10E-06,0.188148148,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.13285613,0,0,0,toxic,1
0.84375,1,0.739130435,0.096370293,1.38E-06,0.188148148,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.123885007,0,0,0,toxic,1
0.84375,1,0.739130435,0.096370293,2.07E-06,0.188148148,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.148477221,0,0,0,toxic,1
0.84375,1,0.739130435,0.096370293,4.13E-06,0.188148148,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.129205841,0,0,0,toxic,1
0.84375,1,0.739130435,0.096370293,2.76E-07,0.188148148,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.409090909,0.375,0.2,0.262694523,0,0,0,non toxic,0
0.84375,1,0.739130435,0.096370293,5.51E-07,0.188148148,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.409090909,0.375,0.2,0.150825599,0,0,0,toxic,1
0.84375,1,0.739130435,0.096370293,8.27E-07,0.188148148,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.409090909,0.375,0.2,0.137540601,0,0,0,toxic,1
0.84375,1,0.739130435,0.096370293,1.10E-06,0.188148148,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.409090909,0.375,0.2,0.128360946,0,0,0,toxic,1
0.84375,1,0.739130435,0.096370293,1.38E-06,0.188148148,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.409090909,0.375,0.2,0.128425853,0,0,0,toxic,1
0.84375,1,0.739130435,0.096370293,2.07E-06,0.188148148,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.409090909,0.375,0.2,0.136801128,0,0,0,toxic,1
0.84375,1,0.739130435,0.096370293,4.13E-06,0.188148148,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.409090909,0.375,0.2,0.124960302,0,0,0,toxic,1
0.84375,1,0.739130435,0.149236402,7.50E-08,0.264444444,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.300331399,0,0,0,non toxic,0
0.84375,1,0.739130435,0.149236402,1.50E-07,0.264444444,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.285418892,0,0,0,non toxic,0
0.84375,1,0.739130435,0.149236402,2.25E-07,0.264444444,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.27348029,0,0,0,non toxic,0
0.84375,1,0.739130435,0.149236402,3.00E-07,0.264444444,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.256590195,0,0,0,non toxic,0
0.84375,1,0.739130435,0.149236402,3.75E-07,0.264444444,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.195155828,0,0,0,toxic,1
0.84375,1,0.739130435,0.149236402,5.63E-07,0.264444444,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.139568368,0,0,0,toxic,1
0.84375,1,0.739130435,0.149236402,1.13E-06,0.264444444,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.127226096,0,0,0,toxic,1
0.84375,1,0.739130435,0.149236402,7.50E-08,0.264444444,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.409090909,0.375,0.2,0.330470958,0,0,0,non toxic,0
0.84375,1,0.739130435,0.149236402,1.50E-07,0.264444444,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.409090909,0.375,0.2,0.343885784,0,0,0,non toxic,0
0.84375,1,0.739130435,0.149236402,2.25E-07,0.264444444,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.409090909,0.375,0.2,0.301844826,0,0,0,non toxic,0
0.84375,1,0.739130435,0.149236402,3.00E-07,0.264444444,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.409090909,0.375,0.2,0.150953095,0,0,0,toxic,1
0.84375,1,0.739130435,0.149236402,3.75E-07,0.264444444,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.409090909,0.375,0.2,0.151015684,0,0,0,toxic,1
0.84375,1,0.739130435,0.149236402,5.63E-07,0.264444444,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.409090909,0.375,0.2,0.130639633,0,0,0,toxic,1
0.84375,1,0.739130435,0.149236402,1.13E-06,0.264444444,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.409090909,0.375,0.2,0.130092563,0,0,0,toxic,1
0.84375,1,0.739130435,0.101882845,1.93E-07,0.247407407,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.727272727,0.9375,0.8,0.307313629,0,0,0,non toxic,0
0.84375,1,0.739130435,0.101882845,3.46E-07,0.247407407,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.727272727,0.9375,0.8,0.299064625,0,0,0,non toxic,0
0.84375,1,0.739130435,0.101882845,6.13E-07,0.247407407,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.727272727,0.9375,0.8,0.255462793,0,0,0,non toxic,0
0.84375,1,0.739130435,0.101882845,8.54E-07,0.247407407,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.727272727,0.9375,0.8,0.191827678,0,0,0,toxic,1
0.84375,1,0.739130435,0.101882845,1.09E-06,0.247407407,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.727272727,0.9375,0.8,0.168259115,0,0,0,toxic,1
0.84375,1,0.739130435,0.101882845,1.31E-06,0.247407407,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.727272727,0.9375,0.8,0.168259115,0,0,0,toxic,1
0.84375,1,0.739130435,0.101882845,1.85E-06,0.247407407,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.727272727,0.9375,0.8,0.16001012,0,0,0,toxic,1
0.84375,1,0.739130435,0.101882845,3.29E-06,0.247407407,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.727272727,0.9375,0.8,0.165902259,0,0,0,toxic,1
0.84375,1,0.739130435,0.101882845,1.94E-07,0.247407407,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.306527999,0,0,0,non toxic,0
0.84375,1,0.739130435,0.101882845,3.46E-07,0.247407407,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.32066915,0,0,0,non toxic,0
0.84375,1,0.739130435,0.101882845,6.19E-07,0.247407407,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.316741043,0,0,0,non toxic,0
0.84375,1,0.739130435,0.101882845,8.69E-07,0.247407407,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.246035366,0,0,0,non toxic,0
0.84375,1,0.739130435,0.101882845,1.10E-06,0.247407407,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.172972828,0,0,0,toxic,1
0.84375,1,0.739130435,0.101882845,1.33E-06,0.247407407,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.161188545,0,0,0,toxic,1
0.84375,1,0.739130435,0.101882845,1.86E-06,0.247407407,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.143904936,0,0,0,toxic,1
0.84375,1,0.739130435,0.101882845,3.30E-06,0.247407407,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.143904936,0,0,0,toxic,1
0.84375,1,0.739130435,0.101882845,2.34E-08,0.247407407,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.909090909,0.875,0.6,0.343981426,0,0,0,non toxic,0
0.84375,1,0.739130435,0.101882845,5.84E-08,0.247407407,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.909090909,0.875,0.6,0.306373751,0,0,0,non toxic,0
0.84375,1,0.739130435,0.101882845,1.17E-07,0.247407407,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.909090909,0.875,0.6,0.271658988,0,0,0,non toxic,0
0.84375,1,0.739130435,0.101882845,1.75E-07,0.247407407,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.909090909,0.875,0.6,0.197890109,0,0,0,toxic,1
0.84375,1,0.739130435,0.101882845,2.34E-07,0.247407407,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.909090909,0.875,0.6,0.125567685,0,0,0,toxic,1
0.15625,1,0.956521739,0.000313808,0.002138538,,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.909090909,0.875,0.6,0.333366328,1,0,0,non toxic,0
0.15625,1,0.739130435,0.000313808,0.002138538,,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.909090909,0.875,0.6,0.331574548,1,0,0,non toxic,0
0.15625,1,0.956521739,0.000313808,0.002138538,,0.2125,0,0.285714286,0.214285714,0,0.724137931,0.068656716,0.909090909,0.875,0.6,0.36621544,1,0,0,non toxic,0
0.15625,1,0.739130435,0.000313808,0.002138538,,0.2125,0,0.285714286,0.214285714,0,0.724137931,0.068656716,0.909090909,0.875,0.6,0.338144386,1,0,0,non toxic,0
0.15625,1,0.956521739,0.000313808,0.002138538,,0.675,0,0.857142857,0.571428571,0,0.517241379,0.068656716,0.909090909,0.875,0.6,0.309476061,1,0,0,non toxic,0
0.15625,1,0.739130435,0.000313808,0.002138538,,0.675,0,0.857142857,0.571428571,0,0.517241379,0.068656716,0.909090909,0.875,0.6,0.393091996,1,0,0,non toxic,0
0.15625,1,0.956521739,0.000313808,0.002138538,,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.409090909,0.375,0.2,0.341633403,1,0,0,non toxic,0
0.15625,1,0.739130435,0.000313808,0.002138538,,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.409090909,0.375,0.2,0.338534199,1,0,0,non toxic,0
